user_id,Join_Date,subscription_id,Country,Gender,Age
13986,2021-06-23,S01,Ethiopia,Female,59
13987,2020-07-08,S01,Chile,Female,67
13988,2020-08-08,S02,Canada,Female,64
13989,2020-11-20,S01,Spain,Female,78
13990,2020-03-09,S01,Peru,Male,55
13991,2022-01-14,S01,France,Male,71
13992,2022-11-28,S05,United States,Female,42
13993,2021-04-06,S03,United States,Male,63
13994,2021-04-04,S01,Australia,Male,59
13995,2020-09-29,S01,United States,Male,72
13996,2022-04-05,S02,Italy,Male,28
13997,2020-09-09,S01,Morocco,Female,43
13998,2021-06-05,S02,Netherlands,Male,66
13999,2021-03-23,S01,United States,Female,79
14000,2021-07-03,S02,Denmark,Male,30
14001,2020-04-24,S01,Spain,Female,39
14002,2020-01-10,S01,Egypt,Female,69
14003,2022-07-20,S02,Norway,Female,33
14004,2020-02-18,S02,Poland,Female,51
14005,2020-11-16,S01,Malaysia,Female,71
14006,2021-02-09,S04,Canada,Male,44
14007,2021-08-01,S02,Canada,Male,66
14008,2021-02-17,S01,Spain,Male,67
14009,2021-05-27,S02,United States,Male,23
14010,2021-12-24,S01,France,Male,20
14011,2021-08-17,S01,Vietnam,Female,44
14012,2021-04-11,S01,Mexico,Female,51
14013,2021-02-19,S01,Denmark,Female,64
14014,2022-09-11,S01,Germany,Male,63
14015,2021-06-20,S03,Mexico,Male,43
14016,2020-02-04,S02,Australia,Male,65
14017,2020-01-27,S02,Chile,Female,19
14018,2020-07-14,S02,Canada,Male,72
14019,2022-10-23,S01,Canada,Male,57
14020,2021-02-25,S03,Germany,Male,18
14021,2021-04-13,S01,Chile,Female,19
14022,2021-11-16,S01,Indonesia,Male,31
14023,2022-08-23,S03,Canada,Male,64
14024,2020-07-31,S02,United States,Male,31
14025,2021-01-12,S01,United States,Female,52
14026,2021-03-03,S02,Canada,Male,26
14027,2020-10-23,S02,Chile,Female,25
14028,2022-07-05,S01,Colombia,Female,42
14029,2020-05-08,S01,India,Female,66
14030,2020-12-02,S01,China,Male,21
14031,2020-06-19,S01,Denmark,Female,52
14032,2022-02-06,S01,United States,Female,56
14033,2022-02-15,S02,United States,Male,39
14034,2022-07-09,S02,Canada,Male,71
14035,2022-09-27,S04,Denmark,Female,54
14036,2022-05-07,S01,Philippines,Female,69
14037,2022-03-26,S01,Ethiopia,Female,62
14038,2020-05-31,S01,Spain,Male,18
14039,2020-02-04,S01,Nigeria,Male,32
14040,2022-10-03,S01,Netherlands,Female,18
14041,2021-05-19,S01,Philippines,Female,57
14042,2022-08-17,S01,Poland,Male,52
14043,2021-01-04,S02,Norway,Male,29
14044,2020-08-17,S03,Mexico,Female,44
14045,2021-07-19,S01,Mexico,Female,47
14046,2021-09-18,S01,Chile,Female,33
14047,2020-09-23,S02,Spain,Male,64
14048,2020-07-13,S02,Germany,Female,76
14049,2022-02-27,S02,Morocco,Female,78
14050,2021-09-27,S01,United States,Male,32
14051,2021-02-17,S02,Sweden,Female,68
14052,2022-09-06,S01,Denmark,Male,38
14053,2022-04-13,S01,Italy,Female,59
14054,2022-07-01,S02,France,Male,61
14055,2022-04-18,S03,Italy,Male,39
14056,2021-10-06,S01,Chile,Male,35
14057,2021-12-16,S01,Tanzania,Female,57
14058,2020-06-30,S01,Peru,Male,54
14059,2020-12-18,S01,Germany,Female,75
14060,2021-08-30,S04,United States,Male,43
14061,2020-05-06,S01,India,Female,57
14062,2021-07-17,S02,Norway,Female,48
14063,2020-01-18,S01,Netherlands,Female,64
14064,2022-11-07,S01,Peru,Male,57
14065,2020-05-31,S01,Colombia,Male,69
14066,2022-02-28,S01,Poland,Female,49
14067,2021-02-05,S03,Italy,Male,66
14068,2020-01-02,S01,Russia,Male,80
14069,2021-03-29,S01,France,Male,23
14070,2021-10-22,S01,Venezuela,Male,47
14071,2022-07-11,S01,Netherlands,Male,60
14072,2020-06-17,S01,Germany,Female,28
14073,2021-06-11,S01,Spain,Male,22
14074,2022-02-01,S01,Chile,Male,34
14075,2020-12-08,S01,Venezuela,Male,50
14076,2020-08-12,S03,Italy,Male,20
14077,2022-08-04,S02,Canada,Female,49
14078,2021-10-25,S01,United Kingdom,Female,72
14079,2022-10-20,S03,Canada,Male,33
14080,2020-10-15,S02,Canada,Male,29
14081,2022-09-25,S03,Canada,Male,71
14082,2021-06-26,S01,Mexico,Female,60
14083,2022-12-07,S01,Canada,Female,70
14084,2020-10-28,S02,United States,Female,72
14085,2020-05-26,S01,Spain,Female,63
14086,2022-09-09,S01,Netherlands,Female,29
14087,2022-09-01,S03,United States,Male,21
14088,2021-02-25,S01,Colombia,Male,59
14089,2022-10-26,S01,Brazil,Male,61
14090,2022-09-07,S03,Canada,Male,22
14091,2022-04-03,S03,Poland,Female,53
14092,2022-02-16,S02,United Kingdom,Female,31
14093,2020-08-29,S01,Chile,Female,63
14094,2022-11-16,S01,Mexico,Male,37
14095,2021-07-26,S01,Netherlands,Female,60
14096,2021-07-06,S01,Algeria,Male,32
14097,2021-07-12,S01,Venezuela,Male,29
14098,2022-06-28,S01,Germany,Male,73
14099,2022-02-19,S01,Norway,Male,71
14100,2021-03-05,S01,Malaysia,Male,50
14101,2020-07-10,S01,Canada,Male,31
14102,2020-10-21,S02,Canada,Female,65
14103,2020-07-16,S01,South Africa,Female,74
14104,2022-04-14,S01,Mexico,Female,71
14105,2022-03-31,S01,Brazil,Male,43
14106,2021-11-06,S02,Argentina,Female,49
14107,2022-05-25,S01,Italy,Female,77
14108,2020-08-19,S04,Spain,Female,35
14109,2020-11-30,S02,Canada,Female,31
14110,2021-10-24,S01,Brazil,Other,47
14111,2020-12-09,S01,Spain,Female,79
14112,2020-12-19,S03,United States,Male,25
14113,2022-01-30,S02,Norway,Male,50
14114,2022-12-15,S02,Canada,Male,65
14115,2020-09-11,S01,Ghana,Male,27
14116,2020-07-13,S01,United States,Male,43
14117,2021-04-10,S01,Colombia,Other,63
14118,2022-04-25,S01,Morocco,Female,47
14119,2022-05-25,S01,Denmark,Male,36
14120,2020-03-21,S01,India,Female,61
14121,2022-03-07,S01,Italy,Female,69
14122,2021-09-02,S01,Pakistan,Female,63
14123,2022-11-19,S01,Canada,Female,76
14124,2021-02-23,S02,United States,Female,41
14125,2021-08-27,S01,South Korea,Female,46
14126,2021-06-21,S02,South Korea,Female,79
14127,2022-02-09,S01,Colombia,Female,19
14128,2022-11-13,S01,Venezuela,Female,50
14129,2020-08-06,S01,Brazil,Male,55
14130,2021-06-14,S03,Denmark,Female,71
14131,2020-12-15,S02,Sweden,Male,31
14132,2022-10-10,S01,Chile,Female,62
14133,2021-04-14,S02,Poland,Male,56
14134,2020-05-06,S02,Canada,Male,56
14135,2020-05-13,S01,Norway,Female,34
14136,2022-10-27,S01,United States,Male,78
14137,2022-08-03,S01,Russia,Female,25
14138,2020-10-20,S01,New Zealand,Male,40
14139,2020-06-01,S02,Poland,Male,60
14140,2021-02-26,S01,Chile,Male,46
14141,2020-06-11,S05,Poland,Female,73
14142,2022-01-07,S04,Canada,Male,66
14143,2022-09-09,S03,Sweden,Male,61
14144,2021-11-06,S03,Germany,Female,73
14145,2022-12-24,S01,Chile,Male,18
14146,2022-12-12,S02,Japan,Male,46
14147,2020-10-29,S01,Canada,Female,19
14148,2022-03-13,S01,Canada,Male,63
14149,2020-08-31,S01,Peru,Female,50
14150,2022-05-25,S01,Tanzania,Female,78
14151,2021-09-29,S01,Argentina,Male,63
14152,2022-11-03,S03,Canada,Male,44
14153,2022-02-06,S01,Peru,Male,22
14154,2022-08-04,S01,Mexico,Female,26
14155,2021-10-02,S01,Brazil,Male,38
14156,2021-04-20,S01,Brazil,Female,27
14157,2021-02-23,S02,Mexico,Female,29
14158,2022-03-03,S01,Spain,Female,47
14159,2020-04-27,S01,Colombia,Female,42
14160,2022-05-03,S03,Germany,Female,26
14161,2020-05-30,S01,Canada,Female,65
14162,2021-03-09,S01,Mexico,Female,34
14163,2020-01-06,S03,Sweden,Female,23
14164,2020-05-16,S01,South Africa,Female,71
14165,2020-10-04,S01,Chile,Male,40
14166,2021-11-09,S02,Denmark,Female,67
14167,2020-10-25,S03,Canada,Male,68
14168,2021-09-23,S05,Netherlands,Female,62
14169,2020-04-17,S02,France,Male,28
14170,2020-03-21,S02,United States,Male,49
14171,2021-11-10,S02,Spain,Female,32
14172,2022-07-24,S01,Norway,Female,28
14173,2021-08-19,S02,United Kingdom,Male,35
14174,2020-10-26,S04,Spain,Male,71
14175,2021-05-29,S01,United States,Male,57
14176,2020-06-07,S01,Venezuela,Female,80
14177,2021-07-31,S01,Venezuela,Female,18
14178,2021-11-10,S02,United States,Female,61
14179,2022-04-29,S01,United States,Male,46
14180,2022-06-02,S03,Norway,Male,22
14181,2022-11-30,S01,Chile,Other,34
14182,2020-12-22,S02,United Kingdom,Male,51
14183,2020-05-23,S02,Mexico,Female,56
14184,2022-08-05,S01,Canada,Male,30
14185,2021-07-25,S01,Colombia,Male,44
14186,2022-10-22,S02,United States,Female,54
14187,2022-06-07,S01,Italy,Male,36
14188,2022-05-27,S03,Netherlands,Male,60
14189,2021-10-08,S01,Canada,Male,63
14190,2022-07-28,S01,Germany,Female,68
14191,2020-08-25,S02,United Kingdom,Female,42
14192,2020-02-08,S01,Brazil,Male,72
14193,2020-06-17,S03,Denmark,Female,31
14194,2022-02-07,S01,France,Female,23
14195,2021-03-28,S02,Italy,Male,78
14196,2020-03-31,S01,Bangladesh,Female,56
14197,2022-11-18,S03,Netherlands,Female,58
14198,2022-01-21,S01,Colombia,Male,38
14199,2021-09-05,S01,South Africa,Male,36
14200,2022-12-27,S01,Canada,Male,48
14201,2020-04-07,S02,Italy,Male,21
14202,2022-05-09,S01,Mexico,Male,77
14203,2022-12-26,S01,Brazil,Male,34
14204,2021-06-07,S01,United States,Female,59
14205,2021-02-20,S02,Colombia,Female,36
14206,2022-07-19,S01,Argentina,Female,53
14207,2020-11-03,S02,Tanzania,Male,24
14208,2020-11-18,S01,Denmark,Male,31
14209,2022-05-27,S01,South Korea,Female,35
14210,2021-12-03,S01,Vietnam,Male,46
14211,2021-12-11,S03,Italy,Male,33
14212,2022-05-08,S03,United States,Male,62
14213,2021-03-03,S01,Egypt,Female,44
14214,2022-09-14,S01,Morocco,Female,19
14215,2020-06-23,S04,Denmark,Female,58
14216,2020-04-07,S03,Germany,Male,77
14217,2022-01-24,S02,Denmark,Male,70
14218,2022-06-01,S03,Spain,Female,78
14219,2021-01-31,S01,India,Male,79
14220,2021-08-06,S01,Mexico,Male,43
14221,2021-08-18,S01,Egypt,Male,19
14222,2021-03-16,S01,Canada,Male,21
14223,2021-05-30,S02,Canada,Female,43
14224,2022-12-19,S01,Germany,Male,73
14225,2022-01-07,S03,Canada,Female,73
14226,2021-10-30,S01,United States,Male,59
14227,2021-09-15,S05,France,Male,24
14228,2020-05-06,S04,United States,Female,43
14229,2022-12-02,S02,France,Female,76
14230,2021-08-01,S03,France,Female,50
14231,2022-12-23,S02,Chile,Male,39
14232,2020-01-06,S01,Canada,Male,63
14233,2020-08-08,S02,Pakistan,Male,80
14234,2022-11-17,S01,Russia,Female,53
14235,2020-11-24,S01,United Kingdom,Female,26
14236,2020-04-26,S01,Canada,Female,57
14237,2021-09-20,S03,Argentina,Male,19
14238,2022-08-25,S03,Spain,Male,39
14239,2020-06-08,S02,South Korea,Male,19
14240,2021-04-07,S01,United States,Male,55
14241,2021-08-27,S01,Colombia,Male,77
14242,2020-07-04,S01,Vietnam,Female,57
14243,2022-11-21,S01,Malaysia,Female,49
14244,2021-02-14,S03,Spain,Female,71
14245,2021-05-30,S01,France,Male,70
14246,2020-02-21,S01,United States,Female,74
14247,2020-05-15,S01,Indonesia,Female,29
14248,2021-04-17,S03,Germany,Female,72
14249,2021-10-18,S01,Malaysia,Male,33
14250,2021-02-17,S02,Mexico,Male,36
14251,2020-06-03,S01,Egypt,Male,18
14252,2020-08-04,S03,Sweden,Male,67
14253,2021-04-22,S04,Sweden,Female,61
14254,2021-07-27,S01,Malaysia,Female,34
14255,2022-08-06,S01,Russia,Female,63
14256,2021-07-13,S03,Italy,Female,66
14257,2021-04-13,S02,Venezuela,Male,59
14258,2020-05-24,S01,Italy,Female,34
14259,2022-08-19,S01,Indonesia,Female,30
14260,2020-12-29,S01,United States,Female,73
14261,2020-02-26,S02,Spain,Male,33
14262,2022-04-16,S01,Norway,Female,74
14263,2020-10-22,S01,United Kingdom,Male,66
14264,2021-10-06,S01,Mexico,Male,22
14265,2022-10-07,S02,Japan,Female,72
14266,2022-08-18,S02,Poland,Male,48
14267,2020-03-28,S01,Egypt,Male,76
14268,2021-06-09,S01,United States,Female,76
14269,2020-11-10,S04,Poland,Male,22
14270,2022-11-24,S02,United States,Male,30
14271,2020-09-29,S01,Canada,Other,19
14272,2021-12-09,S01,Germany,Male,51
14273,2022-11-07,S01,Algeria,Female,69
14274,2021-07-03,S01,Brazil,Female,53
14275,2022-09-27,S04,Poland,Male,48
14276,2020-01-14,S02,Italy,Female,48
14277,2020-07-09,S01,Canada,Male,40
14278,2020-12-31,S03,United States,Female,75
14279,2020-12-07,S01,Spain,Male,64
14280,2020-10-13,S02,Spain,Male,50
14281,2022-03-02,S01,Nigeria,Male,75
14282,2022-12-01,S01,Poland,Female,49
14283,2020-03-07,S01,Mexico,Female,37
14284,2021-07-26,S02,Canada,Female,24
14285,2022-10-01,S01,Colombia,Female,35
14286,2020-12-06,S01,Mexico,Female,55
14287,2022-10-06,S01,Mexico,Male,44
14288,2022-12-12,S02,Mexico,Male,60
14289,2020-06-15,S03,Sweden,Female,26
14290,2020-02-11,S02,Norway,Female,27
14291,2021-11-12,S01,Canada,Female,53
14292,2022-08-15,S01,Canada,Other,68
14293,2022-07-28,S03,Italy,Female,46
14294,2022-05-01,S05,Italy,Male,23
14295,2022-09-22,S01,Argentina,Female,49
14296,2021-07-01,S02,Canada,Female,68
14297,2022-10-26,S01,Argentina,Female,65
14298,2022-09-03,S01,Indonesia,Male,54
14299,2020-10-04,S01,Canada,Male,42
14300,2020-09-10,S01,Brazil,Male,70
14301,2022-11-25,S03,Canada,Female,29
14302,2022-05-02,S02,Sweden,Female,60
14303,2020-08-24,S02,Netherlands,Female,24
14304,2021-02-21,S02,Brazil,Female,34
14305,2022-01-04,S02,Spain,Male,75
14306,2022-12-30,S02,Spain,Male,58
14307,2020-04-14,S02,Germany,Male,57
14308,2020-10-31,S03,Italy,Female,47
14309,2021-12-02,S01,United States,Female,33
14310,2020-09-09,S01,Canada,Female,69
14311,2021-08-01,S01,China,Female,26
14312,2022-07-25,S01,Canada,Female,78
14313,2022-06-02,S02,Saudi Arabia,Male,43
14314,2021-02-07,S01,United States,Female,39
14315,2022-05-07,S02,Chile,Female,45
14316,2022-12-05,S02,Chile,Female,32
14317,2022-12-29,S01,Tanzania,Female,66
14318,2022-02-02,S02,Argentina,Female,78
14319,2020-12-02,S01,Canada,Female,26
14320,2022-07-30,S01,United States,Male,58
14321,2021-03-04,S01,Pakistan,Male,62
14322,2022-07-01,S01,Morocco,Female,76
14323,2020-02-28,S02,Canada,Male,18
14324,2021-08-11,S03,New Zealand,Male,71
14325,2020-12-17,S02,Argentina,Male,27
14326,2021-03-05,S01,Philippines,Female,72
14327,2022-01-30,S02,Netherlands,Female,74
14328,2020-08-13,S01,United Kingdom,Female,57
14329,2020-03-28,S03,Canada,Other,45
14330,2020-07-13,S01,Venezuela,Female,48
14331,2020-06-04,S02,Netherlands,Female,80
14332,2021-04-09,S01,Indonesia,Male,29
14333,2020-11-29,S01,Germany,Male,78
14334,2021-08-16,S02,Brazil,Other,35
14335,2022-09-13,S04,Netherlands,Female,36
14336,2020-03-11,S03,United States,Male,40
14337,2020-09-22,S01,Malaysia,Female,63
14338,2022-07-20,S01,Uganda,Female,18
14339,2022-10-10,S03,Canada,Female,66
14340,2020-10-26,S02,Germany,Male,29
14341,2020-07-11,S01,Italy,Female,28
14342,2020-04-22,S01,South Africa,Male,62
14343,2021-04-24,S02,Brazil,Female,49
14344,2020-10-21,S01,Pakistan,Female,58
14345,2020-02-08,S01,Thailand,Male,41
14346,2020-12-18,S01,New Zealand,Female,45
14347,2022-05-12,S01,United States,Female,80
14348,2020-06-29,S02,Spain,Female,47
14349,2022-05-07,S02,Peru,Male,22
14350,2021-06-17,S02,Chile,Female,57
14351,2020-03-10,S02,United States,Male,21
14352,2021-12-27,S01,Venezuela,Female,77
14353,2021-11-01,S04,United States,Female,21
14354,2021-01-20,S01,Sweden,Male,18
14355,2022-07-22,S03,Canada,Male,39
14356,2021-09-08,S02,Colombia,Male,39
14357,2020-02-04,S01,Algeria,Male,55
14358,2021-01-27,S01,Algeria,Male,44
14359,2020-01-18,S02,Algeria,Male,80
14360,2021-03-13,S01,Netherlands,Female,41
14361,2021-04-16,S01,Peru,Female,49
14362,2021-10-29,S03,Canada,Female,76
14363,2021-04-07,S01,Morocco,Female,29
14364,2021-03-15,S01,Venezuela,Male,26
14365,2020-02-13,S01,Australia,Female,23
14366,2022-12-27,S04,Canada,Male,58
14367,2020-08-22,S03,Canada,Female,57
14368,2020-10-24,S01,Canada,Female,49
14369,2021-10-19,S03,Denmark,Female,46
14370,2021-01-31,S04,Spain,Female,79
14371,2020-12-09,S01,Mexico,Female,77
14372,2022-03-01,S01,Mexico,Male,67
14373,2022-06-06,S01,Colombia,Other,28
14374,2020-02-20,S02,Poland,Male,43
14375,2022-12-07,S02,Canada,Male,24
14376,2020-12-17,S01,Mexico,Male,21
14377,2020-03-08,S01,Peru,Female,31
14378,2021-10-08,S01,Argentina,Female,28
14379,2021-07-09,S01,Chile,Female,37
14380,2021-11-10,S02,Italy,Male,76
14381,2022-03-26,S01,Malaysia,Female,54
14382,2020-06-02,S01,Argentina,Female,76
14383,2021-10-09,S01,Algeria,Female,39
14384,2020-08-05,S02,United States,Female,47
14385,2021-11-04,S01,Peru,Female,69
14386,2021-11-30,S02,Germany,Female,47
14387,2022-02-09,S01,Chile,Female,28
14388,2022-09-09,S01,Mexico,Female,76
14389,2021-05-27,S02,Netherlands,Male,72
14390,2022-09-07,S01,India,Male,56
14391,2022-11-15,S01,Spain,Male,35
14392,2021-09-14,S03,Netherlands,Female,77
14393,2022-09-13,S01,Spain,Male,33
14394,2022-11-24,S01,Sweden,Male,18
14395,2021-05-18,S02,Canada,Male,31
14396,2020-01-01,S01,Brazil,Female,44
14397,2020-04-20,S01,Colombia,Female,67
14398,2021-02-09,S01,United States,Male,39
14399,2021-05-20,S01,Uganda,Female,39
14400,2020-07-28,S02,United States,Male,41
14401,2021-07-12,S01,United States,Male,26
14402,2022-10-09,S01,Venezuela,Male,26
14403,2021-04-26,S01,Venezuela,Female,73
14404,2021-03-07,S02,Canada,Female,31
14405,2022-12-02,S03,United Kingdom,Male,34
14406,2021-05-13,S02,Canada,Male,22
14407,2022-10-24,S03,Canada,Female,43
14408,2021-11-04,S01,Colombia,Female,61
14409,2022-08-05,S01,Indonesia,Female,34
14410,2021-11-24,S01,Brazil,Female,52
14411,2021-05-09,S01,Poland,Male,28
14412,2021-08-19,S01,Vietnam,Male,45
14413,2021-10-27,S02,Venezuela,Female,54
14414,2020-11-13,S02,Argentina,Female,76
14415,2022-01-04,S01,Venezuela,Female,64
14416,2021-05-17,S02,Germany,Female,55
14417,2021-10-07,S02,Canada,Male,55
14418,2022-03-27,S01,Venezuela,Female,37
14419,2020-07-30,S01,United States,Male,33
14420,2022-06-02,S01,Venezuela,Female,80
14421,2020-09-30,S01,Canada,Female,61
14422,2022-06-14,S01,Turkey,Male,25
14423,2022-09-11,S02,Sweden,Female,45
14424,2020-09-19,S01,Argentina,Male,73
14425,2020-04-08,S01,Kenya,Male,69
14426,2021-01-08,S01,Bangladesh,Male,73
14427,2021-07-29,S02,Colombia,Female,31
14428,2021-08-13,S01,Peru,Male,35
14429,2020-11-11,S01,United States,Female,28
14430,2020-05-07,S03,Netherlands,Female,78
14431,2021-05-13,S02,Netherlands,Male,44
14432,2021-12-21,S01,Germany,Male,38
14433,2020-12-19,S01,Poland,Female,21
14434,2020-12-30,S02,Colombia,Female,66
14435,2022-04-27,S01,Brazil,Male,71
14436,2021-12-30,S02,Colombia,Female,51
14437,2021-06-15,S01,Peru,Male,58
14438,2022-09-24,S01,Peru,Female,69
14439,2020-07-13,S02,United States,Male,53
14440,2021-12-08,S01,France,Female,45
14441,2020-01-15,S01,Poland,Female,36
14442,2022-07-31,S04,Netherlands,Male,37
14443,2021-11-14,S02,Spain,Male,40
14444,2021-11-12,S01,Pakistan,Male,43
14445,2020-03-18,S01,Brazil,Female,60
14446,2020-03-17,S02,Italy,Female,56
14447,2020-09-06,S02,Norway,Male,69
14448,2022-08-14,S01,Argentina,Female,46
14449,2021-08-01,S01,Norway,Female,20
14450,2022-05-06,S02,Canada,Female,22
14451,2020-01-25,S01,Brazil,Male,43
14452,2021-11-30,S03,Argentina,Male,67
14453,2021-06-08,S01,Poland,Male,24
14454,2020-07-21,S01,Brazil,Female,26
14455,2020-11-12,S01,Canada,Male,62
14456,2020-07-11,S03,United Kingdom,Male,38
14457,2021-11-29,S01,Peru,Female,43
14458,2022-09-27,S02,Italy,Female,44
14459,2020-12-03,S01,Canada,Female,29
14460,2022-07-14,S01,Brazil,Male,59
14461,2020-07-16,S01,Tanzania,Male,46
14462,2022-06-13,S01,Colombia,Female,36
14463,2020-12-09,S02,Canada,Female,72
14464,2021-05-09,S01,United States,Male,36
14465,2022-08-13,S02,Canada,Female,71
14466,2022-09-27,S02,United States,Female,40
14467,2021-11-19,S01,Denmark,Male,37
14468,2022-05-30,S03,Norway,Male,63
14469,2022-09-07,S01,France,Female,39
14470,2022-02-15,S02,Denmark,Male,24
14471,2022-07-31,S02,Spain,Male,68
14472,2020-02-16,S01,Norway,Male,65
14473,2020-06-06,S01,Peru,Female,70
14474,2021-03-09,S02,Canada,Female,34
14475,2022-11-20,S02,Poland,Male,27
14476,2022-08-11,S02,United States,Male,80
14477,2022-01-05,S04,Canada,Female,22
14478,2022-04-09,S02,Norway,Female,52
14479,2021-02-25,S01,Canada,Male,50
14480,2022-01-28,S02,Sweden,Female,21
14481,2021-01-19,S01,France,Male,36
14482,2021-04-03,S02,Netherlands,Male,21
14483,2021-03-11,S01,Kenya,Male,59
14484,2020-02-23,S01,Peru,Male,37
14485,2020-03-17,S04,Denmark,Male,32
14486,2021-03-02,S01,United Kingdom,Female,22
14487,2022-09-06,S01,South Africa,Male,34
14488,2022-08-05,S01,Brazil,Male,66
14489,2021-02-02,S01,Mexico,Male,52
14490,2021-10-10,S01,Norway,Female,62
14491,2021-04-30,S01,Chile,Female,62
14492,2022-05-31,S04,Poland,Female,77
14493,2022-03-20,S01,France,Female,23
14494,2020-03-12,S01,Pakistan,Female,22
14495,2020-06-15,S02,Thailand,Female,77
14496,2020-07-11,S01,Peru,Male,72
14497,2020-08-21,S02,Italy,Female,48
14498,2020-05-26,S02,Japan,Female,74
14499,2020-12-06,S01,Denmark,Male,71
14500,2022-08-16,S01,Algeria,Male,53
14501,2020-02-04,S01,Argentina,Female,52
14502,2021-01-12,S01,Peru,Female,42
14503,2020-11-03,S02,Ghana,Male,53
14504,2021-09-20,S01,Canada,Female,72
14505,2020-12-03,S01,Germany,Female,70
14506,2020-03-08,S01,Venezuela,Male,58
14507,2020-01-14,S02,Norway,Female,41
14508,2021-08-16,S01,Norway,Female,70
14509,2020-12-05,S02,Venezuela,Male,63
14510,2021-04-30,S03,Poland,Female,67
14511,2022-07-18,S01,Australia,Female,45
14512,2021-06-21,S01,Japan,Male,72
14513,2022-09-15,S04,Poland,Male,19
14514,2022-03-04,S03,Norway,Female,18
14515,2021-09-19,S02,United States,Female,24
14516,2021-12-11,S01,Algeria,Female,69
14517,2021-12-20,S04,France,Female,65
14518,2020-10-03,S02,Norway,Male,53
14519,2022-12-03,S01,United States,Female,44
14520,2020-03-02,S05,Poland,Female,57
14521,2020-03-10,S02,United States,Male,35
14522,2021-09-07,S05,Sweden,Male,56
14523,2020-01-16,S03,France,Male,72
14524,2021-04-06,S01,Philippines,Female,51
14525,2020-11-22,S03,United States,Female,75
14526,2022-08-15,S01,Morocco,Female,55
14527,2022-12-18,S01,Norway,Male,46
14528,2022-05-14,S01,Italy,Male,42
14529,2020-05-01,S01,Peru,Female,73
14530,2021-05-29,S01,Chile,Male,66
14531,2021-03-13,S01,Mexico,Female,59
14532,2021-12-26,S04,Sweden,Male,80
14533,2022-09-26,S02,Italy,Female,46
14534,2021-01-12,S03,United Kingdom,Female,36
14535,2020-11-09,S01,Canada,Male,36
14536,2021-11-21,S01,Ethiopia,Male,35
14537,2022-10-08,S02,Brazil,Female,29
14538,2020-06-16,S03,Italy,Male,47
14539,2020-03-05,S01,Mexico,Female,41
14540,2022-03-01,S01,Bangladesh,Female,58
14541,2020-05-22,S04,Netherlands,Male,68
14542,2022-02-12,S01,Spain,Male,55
14543,2021-08-17,S01,Mexico,Female,20
14544,2020-02-03,S01,Chile,Female,80
14545,2022-05-22,S04,Canada,Female,31
14546,2021-08-12,S01,Vietnam,Female,70
14547,2020-01-13,S03,Norway,Male,18
14548,2021-08-03,S01,Bangladesh,Female,27
14549,2022-11-16,S01,Venezuela,Male,27
14550,2022-02-14,S01,Argentina,Female,42
14551,2022-02-16,S01,United States,Female,33
14552,2022-03-22,S04,United States,Female,68
14553,2020-07-30,S01,Argentina,Male,48
14554,2022-10-28,S01,Pakistan,Male,58
14555,2022-12-01,S01,Turkey,Male,47
14556,2020-02-27,S03,Italy,Male,22
14557,2020-02-20,S04,Denmark,Female,19
14558,2022-02-20,S01,Saudi Arabia,Male,58
14559,2022-06-01,S01,Germany,Female,43
14560,2020-03-31,S03,Sweden,Female,76
14561,2021-04-25,S02,Netherlands,Male,52
14562,2020-06-29,S02,Japan,Female,21
14563,2020-07-28,S01,Netherlands,Female,37
14564,2022-01-11,S02,United States,Male,38
14565,2021-11-16,S02,France,Female,37
14566,2020-06-15,S01,Colombia,Male,24
14567,2022-05-28,S01,Spain,Female,22
14568,2022-12-11,S02,Germany,Male,52
14569,2020-01-01,S01,South Africa,Other,68
14570,2021-04-15,S01,Indonesia,Female,56
14571,2022-08-30,S02,France,Male,34
14572,2021-04-13,S02,United States,Male,30
14573,2022-05-05,S02,Poland,Male,62
14574,2020-02-15,S01,Canada,Male,19
14575,2021-07-06,S04,Canada,Male,70
14576,2020-04-03,S03,United States,Male,38
14577,2021-08-10,S01,Bangladesh,Female,74
14578,2020-01-08,S01,Canada,Female,73
14579,2022-08-06,S02,Netherlands,Female,24
14580,2022-09-26,S01,Venezuela,Female,44
14581,2020-04-25,S01,Tanzania,Male,50
14582,2022-01-09,S01,Egypt,Female,30
14583,2020-11-29,S01,United States,Female,29
14584,2022-10-23,S01,Philippines,Female,78
14585,2021-01-24,S02,Netherlands,Male,24
14586,2021-09-05,S01,Argentina,Female,35
14587,2021-04-01,S01,Indonesia,Female,27
14588,2022-09-15,S01,South Africa,Female,72
14589,2021-09-17,S01,Mexico,Male,52
14590,2021-10-17,S01,United States,Male,78
14591,2022-07-22,S01,Netherlands,Male,79
14592,2022-06-10,S01,Poland,Male,78
14593,2021-01-11,S02,Thailand,Female,32
14594,2020-08-03,S01,Canada,Male,68
14595,2022-10-28,S01,France,Male,76
14596,2021-09-24,S02,Spain,Male,45
14597,2020-08-17,S02,United Kingdom,Female,73
14598,2021-06-09,S03,Netherlands,Female,32
14599,2021-10-31,S01,Russia,Female,45
14600,2020-09-03,S04,Canada,Female,22
14601,2021-01-29,S01,Ghana,Male,22
14602,2020-11-17,S01,India,Female,20
14603,2022-05-01,S01,Poland,Male,66
14604,2022-01-08,S02,United States,Male,25
14605,2021-10-28,S01,France,Male,58
14606,2020-08-20,S01,Canada,Female,45
